batch_id,chapter_id,chapter_number,clean_text,comment_text,event_id,event_time,ingested_at,manga_id,sentiment_label,source,synthetic,user_id
2026-09-17,demo-002-18,18,Saya baru selesai membaca chapter ini.,Saya baru selesai membaca chapter ini.,20260917-0026,2026-09-17T16:06:48+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,neutral,synthetic_comment_simulation,True,user_086
2026-09-17,demo-005-27,27,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260917-0027,2026-09-17T19:56:50+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_115
2026-09-17,demo-004-12,12,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260917-0028,2026-09-17T16:23:11+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,negative,synthetic_comment_simulation,True,user_096
2026-09-17,demo-003-44,44,Saya baru selesai membaca chapter ini.,Saya baru selesai membaca chapter ini.,20260917-0029,2026-09-17T18:58:47+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,neutral,synthetic_comment_simulation,True,user_108
2026-09-17,demo-004-12,12,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260917-0030,2026-09-17T02:49:15+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,neutral,synthetic_comment_simulation,True,user_036
2026-09-17,demo-003-44,44,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260917-0031,2026-09-17T19:39:58+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,positive,synthetic_comment_simulation,True,user_043
2026-09-17,demo-001-31,31,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260917-0032,2026-09-17T05:33:48+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,positive,synthetic_comment_simulation,True,user_030
2026-09-17,demo-002-18,18,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260917-0033,2026-09-17T19:45:21+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_053
2026-09-17,demo-004-12,12,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260917-0034,2026-09-17T14:10:49+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_027
2026-09-17,demo-005-27,27,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260917-0035,2026-09-17T17:21:58+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,negative,synthetic_comment_simulation,True,user_003
2026-09-17,demo-001-31,31,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260917-0036,2026-09-17T15:15:21+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,negative,synthetic_comment_simulation,True,user_039
2026-09-17,demo-005-27,27,Bagian ini menjelaskan latar belakang karakter utama.,Bagian ini menjelaskan latar belakang karakter utama.,20260917-0037,2026-09-17T17:46:33+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_070
2026-09-17,demo-002-18,18,"Chapter ini seru banget, alurnya makin bagus.","Chapter ini seru banget, alurnya makin bagus.",20260917-0038,2026-09-17T14:09:28+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_063
2026-09-17,demo-003-44,44,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260917-0039,2026-09-17T06:00:32+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,neutral,synthetic_comment_simulation,True,user_103
2026-09-18,demo-004-12,12,Chapter ini terasa terlalu lambat dan bertele-tele.,Chapter ini terasa terlalu lambat dan bertele-tele.,20260918-0000,2026-09-18T14:20:45+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,negative,synthetic_comment_simulation,True,user_080
2026-09-18,demo-005-27,27,"Chapter ini seru banget, alurnya makin bagus.","Chapter ini seru banget, alurnya makin bagus.",20260918-0001,2026-09-18T23:24:06+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,positive,synthetic_comment_simulation,True,user_004
2026-09-18,demo-004-12,12,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260918-0002,2026-09-18T01:49:50+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_060
2026-09-18,demo-003-44,44,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260918-0003,2026-09-18T11:54:00+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,positive,synthetic_comment_simulation,True,user_028
2026-09-18,demo-003-44,44,Saya baru selesai membaca chapter ini.,Saya baru selesai membaca chapter ini.,20260918-0004,2026-09-18T15:20:55+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,neutral,synthetic_comment_simulation,True,user_049
2026-09-18,demo-003-44,44,Chapter berikutnya rilis kapan?,Chapter berikutnya rilis kapan?,20260918-0005,2026-09-18T19:38:22+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,neutral,synthetic_comment_simulation,True,user_061
2026-09-18,demo-001-31,31,Keputusan karakter utamanya tidak masuk akal.,Keputusan karakter utamanya tidak masuk akal.,20260918-0006,2026-09-18T23:40:15+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,negative,synthetic_comment_simulation,True,user_045
2026-09-18,demo-001-31,31,Chapter berikutnya rilis kapan?,Chapter berikutnya rilis kapan?,20260918-0007,2026-09-18T01:07:47+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,neutral,synthetic_comment_simulation,True,user_084
2026-09-18,demo-002-18,18,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260918-0008,2026-09-18T08:41:06+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_003
2026-09-18,demo-002-18,18,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260918-0009,2026-09-18T16:55:52+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_015
2026-09-18,demo-003-44,44,Chapter berikutnya rilis kapan?,Chapter berikutnya rilis kapan?,20260918-0010,2026-09-18T05:57:45+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,neutral,synthetic_comment_simulation,True,user_022
2026-09-18,demo-003-44,44,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260918-0011,2026-09-18T20:57:50+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,positive,synthetic_comment_simulation,True,user_004
2026-09-18,demo-004-12,12,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260918-0012,2026-09-18T02:46:01+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_092
2026-09-18,demo-005-27,27,Bagian ini menjelaskan latar belakang karakter utama.,Bagian ini menjelaskan latar belakang karakter utama.,20260918-0013,2026-09-18T03:42:36+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_081
2026-09-18,demo-003-44,44,Chapter berikutnya rilis kapan?,Chapter berikutnya rilis kapan?,20260918-0014,2026-09-18T20:36:17+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,neutral,synthetic_comment_simulation,True,user_077
2026-09-18,demo-001-31,31,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260918-0015,2026-09-18T02:30:38+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,positive,synthetic_comment_simulation,True,user_055
2026-09-18,demo-005-27,27,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260918-0016,2026-09-18T17:50:51+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_002
2026-09-18,demo-001-31,31,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260918-0017,2026-09-18T05:34:12+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,positive,synthetic_comment_simulation,True,user_047
2026-09-18,demo-004-12,12,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260918-0018,2026-09-18T22:25:28+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_067
2026-09-18,demo-005-27,27,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260918-0019,2026-09-18T21:34:16+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_060
2026-09-18,demo-003-44,44,"Chapter ini seru banget, alurnya makin bagus.","Chapter ini seru banget, alurnya makin bagus.",20260918-0020,2026-09-18T10:09:19+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,positive,synthetic_comment_simulation,True,user_032
2026-09-18,demo-004-12,12,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260918-0021,2026-09-18T12:14:52+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_060
2026-09-18,demo-001-31,31,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260918-0022,2026-09-18T17:45:04+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,positive,synthetic_comment_simulation,True,user_042
2026-09-18,demo-002-18,18,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260918-0023,2026-09-18T10:10:55+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_034
2026-09-18,demo-005-27,27,Chapter berikutnya rilis kapan?,Chapter berikutnya rilis kapan?,20260918-0024,2026-09-18T18:48:35+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_036
2026-09-18,demo-002-18,18,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260918-0025,2026-09-18T17:47:18+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_093
2026-09-18,demo-005-27,27,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260918-0026,2026-09-18T23:30:59+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_089
2026-09-18,demo-004-12,12,"Chapter ini seru banget, alurnya makin bagus.","Chapter ini seru banget, alurnya makin bagus.",20260918-0027,2026-09-18T10:42:46+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_003
2026-09-18,demo-002-18,18,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260918-0028,2026-09-18T21:10:25+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_032
2026-09-18,demo-003-44,44,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260918-0029,2026-09-18T15:29:31+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,positive,synthetic_comment_simulation,True,user_068
2026-09-18,demo-005-27,27,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260918-0030,2026-09-18T09:51:49+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,positive,synthetic_comment_simulation,True,user_090
2026-09-18,demo-003-44,44,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260918-0031,2026-09-18T11:29:19+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,positive,synthetic_comment_simulation,True,user_016
2026-09-18,demo-001-31,31,Bagian ini menjelaskan latar belakang karakter utama.,Bagian ini menjelaskan latar belakang karakter utama.,20260918-0032,2026-09-18T06:58:25+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,neutral,synthetic_comment_simulation,True,user_098
2026-09-18,demo-002-18,18,Saya baru selesai membaca chapter ini.,Saya baru selesai membaca chapter ini.,20260918-0033,2026-09-18T03:39:36+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,neutral,synthetic_comment_simulation,True,user_036
2026-09-18,demo-002-18,18,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260918-0034,2026-09-18T11:00:18+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_047
2026-09-18,demo-001-31,31,Saya baru selesai membaca chapter ini.,Saya baru selesai membaca chapter ini.,20260918-0035,2026-09-18T01:39:25+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,neutral,synthetic_comment_simulation,True,user_017
2026-09-18,demo-001-31,31,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260918-0036,2026-09-18T23:13:26+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,positive,synthetic_comment_simulation,True,user_090
2026-09-18,demo-004-12,12,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260918-0037,2026-09-18T17:05:24+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_002
2026-09-18,demo-004-12,12,"Chapter ini seru banget, alurnya makin bagus.","Chapter ini seru banget, alurnya makin bagus.",20260918-0038,2026-09-18T09:11:32+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_024
2026-09-18,demo-004-12,12,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260918-0039,2026-09-18T17:54:14+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_009
2026-09-19,demo-001-31,31,Chapter berikutnya rilis kapan?,Chapter berikutnya rilis kapan?,20260919-0000,2026-09-19T05:31:27+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,neutral,synthetic_comment_simulation,True,user_088
2026-09-19,demo-002-18,18,Chapter ini terasa terlalu lambat dan bertele-tele.,Chapter ini terasa terlalu lambat dan bertele-tele.,20260919-0001,2026-09-19T09:02:10+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,negative,synthetic_comment_simulation,True,user_039
2026-09-19,demo-001-31,31,Bagian ini menjelaskan latar belakang karakter utama.,Bagian ini menjelaskan latar belakang karakter utama.,20260919-0002,2026-09-19T19:01:34+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,neutral,synthetic_comment_simulation,True,user_054
2026-09-19,demo-004-12,12,Saya baru selesai membaca chapter ini.,Saya baru selesai membaca chapter ini.,20260919-0003,2026-09-19T21:25:39+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,neutral,synthetic_comment_simulation,True,user_057
2026-09-19,demo-004-12,12,"Chapter ini seru banget, alurnya makin bagus.","Chapter ini seru banget, alurnya makin bagus.",20260919-0004,2026-09-19T22:11:45+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_080
2026-09-19,demo-001-31,31,Keputusan karakter utamanya tidak masuk akal.,Keputusan karakter utamanya tidak masuk akal.,20260919-0005,2026-09-19T09:38:07+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,negative,synthetic_comment_simulation,True,user_027
2026-09-19,demo-001-31,31,"Chapter ini seru banget, alurnya makin bagus.","Chapter ini seru banget, alurnya makin bagus.",20260919-0006,2026-09-19T05:41:57+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,positive,synthetic_comment_simulation,True,user_023
2026-09-19,demo-001-31,31,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260919-0007,2026-09-19T10:36:15+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,neutral,synthetic_comment_simulation,True,user_089
2026-09-19,demo-001-31,31,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260919-0008,2026-09-19T16:31:50+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,positive,synthetic_comment_simulation,True,user_091
2026-09-19,demo-001-31,31,Art-nya menurun dibandingkan chapter sebelumnya.,Art-nya menurun dibandingkan chapter sebelumnya.,20260919-0009,2026-09-19T22:45:27+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,negative,synthetic_comment_simulation,True,user_119
2026-09-19,demo-005-27,27,Keputusan karakter utamanya tidak masuk akal.,Keputusan karakter utamanya tidak masuk akal.,20260919-0010,2026-09-19T15:28:43+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,negative,synthetic_comment_simulation,True,user_120
2026-09-19,demo-001-31,31,Bagian ini menjelaskan latar belakang karakter utama.,Bagian ini menjelaskan latar belakang karakter utama.,20260919-0011,2026-09-19T09:40:16+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,neutral,synthetic_comment_simulation,True,user_083
2026-09-19,demo-002-18,18,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260919-0012,2026-09-19T21:39:53+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_022
2026-09-19,demo-005-27,27,Chapter ini terasa terlalu lambat dan bertele-tele.,Chapter ini terasa terlalu lambat dan bertele-tele.,20260919-0013,2026-09-19T17:03:53+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,negative,synthetic_comment_simulation,True,user_057
2026-09-19,demo-003-44,44,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260919-0014,2026-09-19T15:56:17+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,negative,synthetic_comment_simulation,True,user_035
2026-09-19,demo-001-31,31,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260919-0015,2026-09-19T11:44:07+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,negative,synthetic_comment_simulation,True,user_114
2026-09-19,demo-005-27,27,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260919-0016,2026-09-19T20:56:32+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,positive,synthetic_comment_simulation,True,user_012
2026-09-19,demo-005-27,27,Art-nya menurun dibandingkan chapter sebelumnya.,Art-nya menurun dibandingkan chapter sebelumnya.,20260919-0017,2026-09-19T20:58:49+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,negative,synthetic_comment_simulation,True,user_098
2026-09-19,demo-001-31,31,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260919-0018,2026-09-19T18:53:41+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,negative,synthetic_comment_simulation,True,user_023
2026-09-19,demo-004-12,12,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260919-0019,2026-09-19T23:06:42+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,negative,synthetic_comment_simulation,True,user_024
2026-09-19,demo-004-12,12,Art-nya menurun dibandingkan chapter sebelumnya.,Art-nya menurun dibandingkan chapter sebelumnya.,20260919-0020,2026-09-19T14:52:03+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,negative,synthetic_comment_simulation,True,user_061
2026-09-19,demo-003-44,44,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260919-0021,2026-09-19T12:00:28+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,positive,synthetic_comment_simulation,True,user_014
2026-09-19,demo-004-12,12,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260919-0022,2026-09-19T20:01:42+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,negative,synthetic_comment_simulation,True,user_037
2026-09-19,demo-001-31,31,Saya baru selesai membaca chapter ini.,Saya baru selesai membaca chapter ini.,20260919-0023,2026-09-19T11:46:12+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,neutral,synthetic_comment_simulation,True,user_041
2026-09-19,demo-001-31,31,Chapter ini terasa terlalu lambat dan bertele-tele.,Chapter ini terasa terlalu lambat dan bertele-tele.,20260919-0024,2026-09-19T23:56:40+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,negative,synthetic_comment_simulation,True,user_052
2026-09-19,demo-005-27,27,Bagian ini menjelaskan latar belakang karakter utama.,Bagian ini menjelaskan latar belakang karakter utama.,20260919-0025,2026-09-19T18:52:32+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_007
2026-09-19,demo-003-44,44,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260919-0026,2026-09-19T01:52:44+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,negative,synthetic_comment_simulation,True,user_064
2026-09-19,demo-002-18,18,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260919-0027,2026-09-19T15:57:04+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_017
2026-09-19,demo-004-12,12,"Art dan pertarungannya keren, tidak sabar lanjut.","Art dan pertarungannya keren, tidak sabar lanjut.",20260919-0028,2026-09-19T05:45:58+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_081
2026-09-19,demo-003-44,44,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260919-0029,2026-09-19T03:23:37+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,neutral,synthetic_comment_simulation,True,user_071
2026-09-19,demo-002-18,18,Chapter ini terasa terlalu lambat dan bertele-tele.,Chapter ini terasa terlalu lambat dan bertele-tele.,20260919-0030,2026-09-19T16:48:02+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,negative,synthetic_comment_simulation,True,user_117
2026-09-19,demo-001-31,31,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260919-0031,2026-09-19T10:37:34+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,negative,synthetic_comment_simulation,True,user_020
2026-09-19,demo-005-27,27,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260919-0032,2026-09-19T17:11:34+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,negative,synthetic_comment_simulation,True,user_054
2026-09-19,demo-002-18,18,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260919-0033,2026-09-19T06:56:23+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,neutral,synthetic_comment_simulation,True,user_019
2026-09-19,demo-005-27,27,Bagian ini menjelaskan latar belakang karakter utama.,Bagian ini menjelaskan latar belakang karakter utama.,20260919-0034,2026-09-19T02:32:30+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_113
2026-09-19,demo-003-44,44,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260919-0035,2026-09-19T12:22:28+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,negative,synthetic_comment_simulation,True,user_110
2026-09-19,demo-005-27,27,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260919-0036,2026-09-19T10:52:12+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,positive,synthetic_comment_simulation,True,user_001
2026-09-19,demo-005-27,27,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260919-0037,2026-09-19T05:24:36+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_085
2026-09-19,demo-004-12,12,Saya baru selesai membaca chapter ini.,Saya baru selesai membaca chapter ini.,20260919-0038,2026-09-19T20:05:40+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,neutral,synthetic_comment_simulation,True,user_045
2026-09-19,demo-005-27,27,Saya baru selesai membaca chapter ini.,Saya baru selesai membaca chapter ini.,20260919-0039,2026-09-19T06:52:07+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_120
2026-09-20,demo-002-18,18,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260920-0000,2026-09-20T01:35:20+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,neutral,synthetic_comment_simulation,True,user_030
2026-09-20,demo-003-44,44,Akhir chapter ini mengecewakan.,Akhir chapter ini mengecewakan.,20260920-0001,2026-09-20T14:03:24+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,negative,synthetic_comment_simulation,True,user_091
2026-09-20,demo-002-18,18,Bagian ini menjelaskan latar belakang karakter utama.,Bagian ini menjelaskan latar belakang karakter utama.,20260920-0002,2026-09-20T18:17:16+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,neutral,synthetic_comment_simulation,True,user_005
2026-09-20,demo-005-27,27,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260920-0003,2026-09-20T03:37:49+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,positive,synthetic_comment_simulation,True,user_013
2026-09-20,demo-005-27,27,Keputusan karakter utamanya tidak masuk akal.,Keputusan karakter utamanya tidak masuk akal.,20260920-0004,2026-09-20T14:55:36+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,negative,synthetic_comment_simulation,True,user_002
2026-09-20,demo-002-18,18,Perkembangan karakternya terasa memuaskan.,Perkembangan karakternya terasa memuaskan.,20260920-0005,2026-09-20T12:19:35+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,positive,synthetic_comment_simulation,True,user_101
2026-09-20,demo-005-27,27,Chapter ini terasa terlalu lambat dan bertele-tele.,Chapter ini terasa terlalu lambat dan bertele-tele.,20260920-0006,2026-09-20T11:57:45+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,negative,synthetic_comment_simulation,True,user_084
2026-09-20,demo-005-27,27,Alurnya mulai masuk ke konflik baru.,Alurnya mulai masuk ke konflik baru.,20260920-0007,2026-09-20T19:41:52+00:00,2026-09-21T17:31:04.111274+00:00,demo-005,neutral,synthetic_comment_simulation,True,user_041
2026-09-20,demo-001-31,31,Art-nya menurun dibandingkan chapter sebelumnya.,Art-nya menurun dibandingkan chapter sebelumnya.,20260920-0008,2026-09-20T08:16:57+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,negative,synthetic_comment_simulation,True,user_031
2026-09-20,demo-001-31,31,Chapter berikutnya rilis kapan?,Chapter berikutnya rilis kapan?,20260920-0009,2026-09-20T16:09:13+00:00,2026-09-21T17:31:04.111274+00:00,demo-001,neutral,synthetic_comment_simulation,True,user_013
2026-09-20,demo-002-18,18,Chapter ini terasa terlalu lambat dan bertele-tele.,Chapter ini terasa terlalu lambat dan bertele-tele.,20260920-0010,2026-09-20T01:40:28+00:00,2026-09-21T17:31:04.111274+00:00,demo-002,negative,synthetic_comment_simulation,True,user_116
2026-09-20,demo-003-44,44,Art-nya menurun dibandingkan chapter sebelumnya.,Art-nya menurun dibandingkan chapter sebelumnya.,20260920-0011,2026-09-20T13:38:51+00:00,2026-09-21T17:31:04.111274+00:00,demo-003,negative,synthetic_comment_simulation,True,user_038
2026-09-20,demo-004-12,12,Akhir chapter-nya bagus dan bikin penasaran.,Akhir chapter-nya bagus dan bikin penasaran.,20260920-0012,2026-09-20T20:36:17+00:00,2026-09-21T17:31:04.111274+00:00,demo-004,positive,synthetic_comment_simulation,True,user_068
